url_len,url_num_hyphens_dom,url_num_dom_token,url_path_len,url_filename_len,url_longest_dom_token_len,url_average_dom_token_len,url_domain_len,url_hostname_len,url_num_dots,url_num_underscores,url_num_equals,url_num_slashes,url_num_dash,url_num_semicolon,url_num_at,url_num_percent,url_num_plus,url_query_len,url_num_query_para,url_ip_present,url_entropy,url_count_consonants,url_num_digits,url_chinese_present,url_port,url_has_https,url_has_ip_address,url_num_subdomains,url_has_suspicious_words,url_length_category,url_has_port_in_url,url_num_special_chars,url_num_params,url_num_fragments,url_starts_with_www,url_is_shortened,url_has_email,html_num_tags('iframe'),html_num_tags('script'),html_num_tags('embed'),html_num_tags('object'),html_num_tags('div'),html_num_tags('head'),html_num_tags('body'),html_num_tags('form'),html_num_tags('a'),html_num_tags('small'),html_num_tags('span'),html_num_tags('input'),html_num_tags('applet'),html_num_tags('img'),html_num_tags('video'),html_num_tags('audio'),repu
130,0,3,105,104,6,5.0,17,17,2,0,0,3,16,0,0,0,0,0,0,0,4.424629831127375,61,9,0,80,1,0,1,0,2,0,1,0,0,0,0,0,0,44,0,0,277,1,1,0,68,0,51,0,0,33,0,0,benign
49,0,3,26,0,7,4.333333333333333,15,15,2,0,0,5,1,0,0,0,0,0,0,0,4.288307426570495,28,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,1,50,0,0,127,1,1,3,89,1,50,17,0,22,0,0,benign
84,0,3,60,0,10,4.666666666666667,16,16,2,0,0,5,8,0,0,0,0,0,0,0,4.519004965203864,42,5,0,80,1,0,1,0,2,0,1,0,0,0,0,0,1,30,0,0,106,1,1,1,78,0,25,2,0,13,0,0,benign
21,0,3,1,0,4,3.3333333333333335,12,12,2,0,0,3,0,0,0,0,0,0,0,0,3.594465636961452,10,0,0,80,1,0,1,0,0,0,1,0,0,0,0,0,0,7,0,0,32,1,1,1,8,0,7,11,0,5,0,0,benign
19,0,3,1,0,3,2.6666666666666665,10,10,2,0,0,3,0,0,0,0,0,0,0,0,3.5368867237421675,10,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,0,34,0,0,230,1,1,7,138,0,59,37,0,35,0,0,benign
34,0,3,9,5,9,5.0,17,17,2,0,0,4,0,0,0,0,0,0,0,0,3.8192447389337585,20,0,0,80,1,0,1,1,0,0,1,0,0,1,0,0,1,12,0,0,69,1,1,0,104,0,4,0,0,0,0,0,benign
31,0,3,6,5,7,5.0,17,17,2,0,0,3,0,0,0,0,0,0,0,0,3.861476859389223,16,0,0,80,1,0,1,1,0,0,1,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,benign
19,0,2,1,0,7,4.5,10,10,1,0,0,3,0,0,0,0,0,0,0,0,3.431623565847431,10,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,79,1,1,0,16,0,8,1,0,0,0,0,benign
43,0,3,14,8,13,6.333333333333333,21,21,2,0,0,4,0,0,0,0,0,0,0,0,3.9896499288691363,25,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,0,28,0,0,49,1,1,1,222,0,436,7,0,0,0,8,benign
55,0,4,28,24,8,4.0,19,19,4,0,0,4,1,0,0,0,0,0,0,0,4.25818812241889,31,0,0,80,1,0,2,0,1,0,1,0,0,1,0,0,1,21,0,0,311,1,1,2,824,0,324,6,0,324,0,0,benign
75,0,3,52,19,9,4.666666666666667,16,16,4,0,0,7,0,0,0,0,0,0,0,0,4.13204247866911,42,0,0,80,0,0,1,0,2,0,1,0,0,1,0,0,0,14,0,0,61,1,1,0,42,0,1,1,0,5,0,0,benign
34,0,2,12,11,10,6.5,14,14,1,0,0,3,1,0,0,0,0,0,0,0,3.9764499732851233,17,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,54,1,1,0,22,0,1,0,0,1,0,0,benign
73,0,3,54,28,4,3.0,11,11,4,0,0,6,3,0,0,0,0,0,0,0,4.538518566496671,38,8,0,80,1,0,1,1,1,0,1,0,0,1,0,0,2,34,0,0,26,1,1,1,143,0,33,1,0,9,0,0,benign
47,0,3,23,10,6,4.666666666666667,16,16,3,0,0,5,0,0,0,0,0,0,0,0,4.13694650097358,26,1,0,80,1,0,1,1,0,0,1,0,0,0,0,0,0,5,0,0,4,1,1,1,3,1,5,8,0,0,0,0,benign
114,0,3,85,0,13,6.333333333333333,21,21,2,0,0,8,0,0,0,2,0,0,0,0,5.19355638371192,67,14,0,80,1,0,1,1,2,0,3,0,0,1,0,0,0,39,0,0,164,1,1,7,51,0,63,22,0,4,0,0,benign
28,0,3,7,0,5,3.6666666666666665,13,13,2,0,0,5,0,0,0,0,0,0,0,0,3.767375797816042,15,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,1,54,0,0,633,1,1,10,446,0,209,47,0,57,2,0,benign
67,0,3,41,0,7,5.333333333333333,18,18,2,0,0,7,3,0,0,0,0,0,0,0,4.216980005205075,34,0,0,80,1,0,1,0,1,0,1,0,0,0,0,0,0,6,0,0,189,1,1,3,55,0,124,1,0,9,0,0,benign
72,0,3,46,24,10,5.333333333333333,18,18,2,0,0,5,3,0,0,0,0,0,0,0,4.486139592869834,35,4,0,80,1,0,1,0,1,0,1,0,0,1,0,0,1,12,0,0,234,1,1,4,97,4,52,13,0,38,0,0,benign
30,0,3,7,0,6,4.333333333333333,15,15,2,0,0,4,0,0,0,0,0,0,0,0,3.9735572622751856,16,0,0,80,1,0,1,0,0,0,1,0,0,0,0,0,0,9,0,0,74,1,1,0,38,0,27,1,0,10,0,0,benign
59,1,3,34,3,10,5.0,17,17,2,0,0,7,2,0,0,0,0,0,0,0,4.15076492279601,32,3,0,80,1,0,1,0,1,0,1,0,0,0,0,0,0,12,0,0,66,1,1,1,93,0,14,2,0,2,0,0,benign
71,1,3,43,0,12,6.0,20,20,2,0,0,5,7,0,0,0,0,0,0,0,4.251339903107914,38,0,0,80,1,0,1,0,1,0,1,0,0,1,0,0,0,38,0,0,54,1,1,4,131,0,57,6,0,4,0,0,benign
54,0,3,20,13,10,5.333333333333333,18,18,3,0,1,4,0,0,0,0,0,7,1,0,4.536842363074259,27,5,0,80,1,0,1,0,1,0,2,1,0,1,0,0,0,5,0,0,91,1,1,4,81,0,77,14,0,1,0,0,benign
103,0,3,75,66,12,6.0,20,20,2,0,0,4,12,0,0,0,0,0,0,0,4.367488854147696,53,7,0,80,1,0,1,0,2,0,1,0,0,1,0,0,0,18,0,0,82,1,1,1,89,0,35,1,0,21,0,0,benign
74,0,3,54,25,4,3.3333333333333335,12,12,2,0,0,6,3,0,0,0,0,0,0,0,4.41830015692646,45,0,0,80,1,0,1,0,1,0,1,0,0,1,0,0,0,17,0,0,84,1,1,3,177,0,15,21,0,10,0,0,benign
60,0,2,33,27,15,9.0,19,19,1,0,0,4,4,0,0,0,0,0,0,0,3.9498376288991537,35,0,0,80,1,0,0,0,1,0,1,0,0,0,1,0,1,22,0,0,85,1,1,1,744,0,466,2,0,32,0,0,benign
66,0,3,38,0,12,6.0,20,20,2,0,0,5,4,0,0,0,0,0,0,0,4.174695779718186,34,0,0,80,1,0,1,0,1,0,1,0,0,1,0,0,2,38,0,0,70,1,1,0,97,1,51,0,0,15,0,0,benign
37,0,3,18,11,4,3.0,11,11,2,0,0,4,0,0,0,0,0,0,0,0,3.979459446593087,22,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,1,23,0,0,191,1,1,2,100,1,70,4,0,54,0,0,benign
83,0,3,59,41,8,4.666666666666667,16,16,2,0,0,5,7,0,0,0,0,0,0,0,4.2315896982995245,45,0,0,80,1,0,1,0,2,0,1,0,0,0,0,0,1,9,0,0,218,1,1,4,96,0,53,128,0,23,0,0,benign
105,0,3,81,0,8,4.666666666666667,16,16,2,0,0,6,9,0,0,0,0,0,0,0,4.445756622684502,53,2,0,80,1,0,1,0,2,0,1,0,0,1,0,0,3,17,0,0,297,1,1,1,93,1,90,9,0,5,0,0,benign
87,0,3,64,0,7,4.666666666666667,16,16,2,0,0,5,5,0,0,0,0,0,0,0,4.027697491172871,46,0,0,80,0,0,1,0,2,0,1,0,0,0,0,0,2,21,0,0,114,1,1,3,83,1,37,11,0,13,0,0,benign
36,0,3,13,12,7,4.333333333333333,15,15,2,0,0,3,1,0,0,0,0,0,0,0,4.384795487373134,22,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,2,8,0,0,37,1,1,1,25,0,1,4,0,12,0,0,benign
86,0,4,58,29,10,4.25,20,20,3,0,0,5,8,0,0,0,0,0,0,0,4.383951715472038,44,0,0,80,1,0,2,1,2,0,1,0,0,1,0,0,0,19,0,0,1,1,1,0,0,0,0,0,0,0,0,0,benign
26,0,3,1,0,9,5.0,17,17,2,0,0,3,0,0,0,0,0,0,0,0,3.796217602590056,16,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,1,21,0,0,183,1,1,0,85,4,35,1,0,0,0,0,benign
53,0,3,22,21,7,4.333333333333333,15,15,3,1,1,3,0,0,0,0,0,7,1,0,4.243561313750801,31,0,0,80,1,0,1,0,0,0,2,1,0,1,0,0,0,25,0,0,107,1,1,1,149,0,274,7,0,5,0,0,benign
59,0,3,34,0,9,5.0,17,17,2,0,0,6,2,0,0,0,0,0,0,0,4.441362330045615,30,4,0,80,1,0,1,1,1,0,1,0,0,1,0,0,1,25,0,0,42,1,1,0,76,0,1,0,0,9,0,0,benign
114,0,2,96,0,6,4.5,10,10,1,0,0,5,11,0,0,0,0,0,0,0,4.230960835658239,62,0,0,80,1,0,0,0,2,0,1,0,0,0,0,0,0,43,0,0,212,1,1,5,184,1,36,40,0,37,0,0,benign
116,0,3,87,65,13,6.333333333333333,21,21,3,0,0,5,12,0,0,0,0,0,0,0,4.331920655825509,66,0,0,80,1,0,1,1,2,0,1,0,0,1,0,0,1,59,0,0,384,1,1,0,168,0,16,1,0,34,0,0,benign
25,0,2,1,0,12,7.5,16,16,1,0,0,3,0,0,0,0,0,0,0,0,3.943465189601647,15,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,6,1,1,1,2,0,3,4,0,0,0,0,benign
29,0,3,3,2,7,5.333333333333333,18,18,2,0,0,3,0,0,0,0,0,0,0,0,3.75886709923353,15,0,0,80,1,0,1,0,0,0,1,0,0,0,0,0,0,14,0,0,31,1,1,1,40,0,47,3,0,3,0,0,benign
65,0,3,32,9,17,7.666666666666667,25,25,2,0,0,5,1,0,0,0,0,0,0,0,4.272142914676794,36,3,0,80,1,0,1,0,1,0,1,0,0,1,0,0,0,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,benign
85,0,3,14,13,7,4.333333333333333,15,15,3,0,1,3,4,0,0,0,0,47,1,0,4.7651013079864315,32,19,0,80,1,0,1,0,2,0,2,1,0,0,0,0,0,32,0,0,73,1,1,1,26,0,23,16,0,2,0,0,benign
28,0,3,1,0,9,6.0,20,20,2,0,0,3,0,0,0,0,0,0,0,0,3.9407598325400897,16,0,0,80,0,0,1,0,0,0,1,0,0,0,0,0,1,11,0,0,28,1,1,1,8,0,1,2,0,1,0,0,benign
63,0,2,31,23,20,11.5,24,24,1,0,0,4,3,0,0,0,0,0,0,0,4.19929153511349,34,0,0,80,1,0,0,0,1,0,1,0,0,0,0,0,0,7,0,0,180,1,1,4,87,0,56,19,0,19,0,0,benign
56,0,3,28,17,12,6.0,20,20,3,0,0,5,1,0,0,0,0,0,0,0,4.184250404386513,36,0,0,80,1,0,1,0,1,0,1,0,0,1,0,0,0,68,0,0,267,1,1,2,844,0,190,18,0,70,0,0,benign
59,1,2,28,18,19,11.0,23,23,1,0,0,4,3,0,0,0,0,0,0,0,4.149072287709402,35,0,0,80,1,0,0,0,1,0,1,0,0,0,0,0,0,56,0,0,63,1,1,4,131,0,58,6,0,27,0,0,benign
72,0,3,45,0,11,5.666666666666667,19,19,2,0,0,5,3,0,0,0,0,0,0,0,4.265043885598274,44,0,0,80,1,0,1,0,1,0,1,0,0,1,0,0,0,14,0,0,16,1,1,0,52,0,3,0,0,5,0,0,benign
32,0,3,11,6,5,3.6666666666666665,13,13,2,0,0,4,1,0,0,0,0,0,0,0,3.8125,18,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,1,31,0,0,464,1,1,2,418,0,47,2,0,21,0,0,benign
69,0,3,41,25,12,6.0,20,20,2,1,0,7,3,0,0,0,0,0,0,0,4.432223689781821,34,4,0,80,1,0,1,1,1,0,1,0,0,1,0,0,1,40,0,0,414,1,1,0,143,0,120,1,0,30,0,0,benign
27,0,4,1,0,8,4.0,19,19,3,0,0,3,0,0,0,0,0,0,0,0,3.8282375018429544,16,0,0,80,0,0,2,1,0,0,1,0,0,1,0,0,0,8,0,0,34,1,1,1,97,0,8,2,0,12,0,0,benign
22,0,2,6,0,5,3.5,8,8,1,0,0,4,0,0,0,0,0,0,0,0,3.6069367321753214,12,3,0,80,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,11,1,1,1,15,0,1,2,0,1,0,0,benign
55,0,2,34,29,9,6.0,13,13,1,0,0,4,4,0,0,0,0,0,0,0,4.456016931895912,28,3,0,80,1,0,0,0,1,0,1,0,0,0,1,0,0,9,0,0,69,1,1,0,52,0,13,1,0,2,0,0,benign
61,0,3,26,0,19,8.333333333333334,27,27,2,0,0,4,3,0,0,0,0,0,0,0,4.321901837769155,35,1,0,80,1,0,1,0,1,0,1,0,0,1,0,0,0,48,0,0,58,1,1,1,191,0,62,4,0,66,0,0,benign
70,0,2,46,45,12,7.5,16,16,2,0,0,3,5,0,0,0,0,0,0,0,4.368449003142375,38,5,0,80,1,0,0,0,1,0,1,0,0,0,0,0,1,17,0,0,56,1,1,1,33,0,9,1,0,0,0,0,benign
99,0,3,68,49,11,7.0,23,23,2,0,0,6,11,0,0,0,0,0,0,0,4.6604515274891565,47,9,0,80,1,0,1,0,2,0,1,0,0,0,0,0,0,28,0,0,50,1,1,1,30,0,12,3,0,12,0,0,benign
64,0,3,40,0,8,4.666666666666667,16,16,2,0,0,5,3,0,0,0,0,0,0,0,4.275304056131191,38,0,0,80,1,0,1,0,1,0,1,0,0,1,0,0,1,31,0,0,243,1,1,0,99,0,11,0,0,16,0,0,benign
106,0,2,29,5,25,13.5,28,28,1,1,1,6,0,0,0,3,0,40,1,0,4.576437462531164,55,3,0,80,1,0,0,1,2,0,5,1,0,0,0,0,0,7,0,0,20,1,1,2,25,0,8,4,0,1,0,0,benign
49,0,4,27,12,4,3.0,15,15,3,0,0,6,0,0,0,0,0,0,0,0,3.7896910284984617,24,0,0,80,0,0,2,0,0,0,1,0,0,1,0,0,0,12,0,0,22,1,1,1,52,0,0,2,0,4,0,0,benign
67,0,2,52,31,3,3.0,7,7,2,0,0,7,3,0,0,0,0,0,0,0,4.529735504345123,31,8,0,80,1,0,0,0,1,0,1,0,0,0,0,0,0,30,0,0,97,1,1,1,87,0,4,7,0,20,0,0,benign
81,0,3,54,53,11,5.666666666666667,19,19,2,0,0,3,6,0,0,0,0,0,0,0,4.260595182823988,44,0,0,80,1,0,1,0,2,0,1,0,0,1,0,0,0,12,0,0,117,1,1,1,118,0,60,1,0,14,0,0,benign
130,0,3,1,0,4,3.3333333333333335,12,12,2,5,5,3,1,0,0,0,0,109,5,0,4.894123660330117,59,19,0,80,0,0,1,0,2,0,6,5,0,1,0,0,0,29,0,0,290,1,1,0,164,0,93,3,0,84,0,0,benign
55,0,4,16,5,7,3.75,18,18,3,0,1,5,0,0,0,0,0,12,1,0,4.262709032882288,30,0,0,80,1,0,2,1,1,0,2,1,0,1,0,0,1,65,0,0,270,1,1,1,274,0,52,10,0,62,0,1,benign
51,0,2,27,0,13,7.5,16,16,1,0,0,6,1,0,0,0,0,0,0,0,4.159459470231688,30,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,0,53,0,0,180,1,1,1,185,0,11,2,0,10,0,0,benign
164,0,2,139,0,13,8.0,17,17,1,0,0,7,19,0,0,0,0,0,0,0,4.46133672778288,86,7,0,80,1,0,0,0,2,0,1,0,0,0,0,0,0,37,0,0,119,1,1,1,329,0,12,8,0,57,0,0,benign
61,0,3,39,13,6,4.0,14,14,2,0,0,6,1,0,0,0,0,0,0,0,4.2418922554538065,35,0,0,80,1,0,1,0,1,0,1,0,0,1,0,0,1,12,0,0,184,1,1,0,65,0,30,0,0,16,0,0,benign
130,0,3,104,85,7,5.333333333333333,18,18,2,0,0,6,11,0,0,0,0,0,0,0,4.454598818946003,63,9,0,80,1,0,1,1,2,0,1,0,0,0,0,0,0,13,0,0,17,1,1,2,34,0,7,4,0,8,0,0,benign
85,0,3,59,40,7,5.333333333333333,18,18,2,0,0,6,5,0,0,0,0,0,0,0,4.595835242540496,40,12,0,80,1,0,1,0,2,0,1,0,0,0,0,0,0,10,0,0,13,1,1,1,78,0,4,2,0,11,0,0,benign
254,0,8,45,36,9,4.5,43,43,9,0,0,4,4,0,0,0,0,158,1,0,4.546419296371592,134,11,0,80,0,0,6,1,2,0,3,0,0,0,0,0,3,27,0,1,34,1,1,2,9,0,5,27,0,2,0,0,malicious
49,0,3,20,10,11,6.666666666666667,22,22,3,0,0,5,0,0,0,0,0,0,0,0,4.288307426570495,32,1,0,80,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,72,1,1,1,10,0,21,7,0,4,0,0,malicious
32,0,3,1,0,11,7.333333333333333,24,24,2,0,0,3,0,0,0,0,0,0,0,0,4.093139062229566,18,1,0,80,0,0,1,0,0,0,1,0,0,0,0,0,0,9,0,0,14,1,1,1,4,1,5,5,0,1,0,0,malicious
33,0,3,1,0,13,7.333333333333333,24,24,2,0,0,3,0,0,0,0,0,0,0,0,4.210764573772789,19,0,0,80,1,0,1,0,0,0,1,0,0,0,0,0,0,27,0,0,54,1,1,1,5,0,7,8,0,2,0,0,malicious
33,1,3,1,0,17,7.666666666666667,25,25,2,0,0,3,1,0,0,0,0,0,0,0,3.98319563424773,16,0,0,80,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
31,0,3,1,0,12,7.0,23,23,2,0,0,3,0,0,0,0,0,0,0,0,4.0022680844408445,17,0,0,80,0,0,1,1,0,0,1,0,0,0,0,0,0,26,0,0,51,1,1,1,4,0,10,8,0,2,0,0,malicious
44,1,2,10,9,23,13.0,27,27,2,0,0,3,1,0,0,0,0,0,0,0,4.2938813342022,24,0,0,80,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,46,1,1,1,19,0,1,13,0,4,0,0,malicious
35,1,2,1,0,23,13.0,27,27,1,0,0,3,1,0,0,0,0,0,0,0,4.164299088064471,18,0,0,80,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,46,1,1,1,19,0,1,13,0,4,0,0,malicious
35,1,2,1,0,23,13.0,27,27,1,0,0,3,1,0,0,0,0,0,0,0,4.2972997175517165,18,0,0,80,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,41,1,1,1,18,0,1,13,0,4,0,0,malicious
34,3,3,1,0,15,8.0,26,26,2,0,0,3,3,0,0,0,0,0,0,0,4.0796786498829745,17,0,0,80,0,0,1,0,0,0,1,0,0,0,0,0,0,27,0,0,57,1,1,2,6,0,12,9,0,2,0,0,malicious
48,0,4,1,0,18,9.25,40,40,3,0,0,3,0,0,0,0,0,0,0,0,4.165400719733289,29,0,0,80,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,1,0,0,malicious
36,0,2,3,0,22,12.5,26,26,1,0,0,4,0,0,0,0,0,0,0,0,4.127986806877675,22,0,0,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,459,1,1,4,76,0,144,13,0,2,0,0,malicious
54,0,3,1,0,33,14.333333333333334,45,45,2,0,0,3,0,0,0,0,0,0,0,0,4.4858259278490085,30,3,0,80,1,0,1,1,1,0,1,0,0,0,0,0,0,7,0,0,20,1,1,1,6,0,6,7,0,2,0,0,malicious
39,0,3,1,0,13,9.666666666666666,31,31,2,0,0,3,0,0,0,0,0,0,0,0,4.111698692943855,17,8,0,80,0,0,1,0,0,0,1,0,0,0,0,0,1,9,0,0,206,1,1,1,5,0,3,10,0,3,0,1,malicious
74,0,2,19,16,15,9.0,19,19,1,0,1,4,0,0,0,0,0,28,1,0,4.599203156222578,25,32,0,80,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,59,1,1,1,17,0,12,6,0,6,0,0,malicious
37,2,3,1,0,19,9.0,29,29,2,0,0,3,2,0,0,0,0,0,0,0,4.0671651897778585,20,0,0,80,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
44,0,2,11,8,22,12.5,26,26,2,0,0,4,0,0,0,0,0,0,0,0,4.152391277629867,28,0,0,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,464,1,1,4,75,0,142,16,0,2,0,0,malicious
33,0,3,1,0,13,7.666666666666667,25,25,2,0,0,3,0,0,0,0,0,0,0,0,3.850937210714388,17,3,0,80,0,0,1,0,0,0,1,0,0,0,0,0,1,9,0,0,33,1,1,1,14,0,4,12,0,5,0,0,malicious
33,0,3,1,0,16,7.666666666666667,25,25,2,0,0,3,0,0,0,0,0,0,0,0,3.942438726128142,20,3,0,80,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,14,1,1,1,0,0,12,2,0,2,0,0,malicious
76,2,5,2,1,50,12.6,67,67,4,0,0,3,2,0,0,0,0,0,0,0,4.818385369837083,38,14,0,80,0,0,3,0,2,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
77,2,5,2,1,50,12.6,67,67,4,0,0,3,2,0,0,0,0,0,0,0,4.816802897944973,42,14,0,80,1,0,3,0,2,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
59,0,3,14,13,26,12.0,38,38,6,0,0,3,0,0,0,0,0,0,0,0,4.235888549428426,33,4,0,80,0,0,1,0,1,0,1,0,0,0,1,0,0,8,0,0,10,1,1,1,6,0,5,2,0,2,0,0,malicious
77,2,5,2,1,50,12.6,67,67,4,0,0,3,2,0,0,0,0,0,0,0,4.7018061060972665,41,14,0,80,1,0,3,0,2,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
77,2,5,2,1,50,12.6,67,67,4,0,0,3,2,0,0,0,0,0,0,0,4.838042794352761,38,14,0,80,1,0,3,0,2,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
77,2,5,2,1,50,12.6,67,67,4,0,0,3,2,0,0,0,0,0,0,0,4.641686749174011,45,14,0,80,1,0,3,0,2,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
35,1,2,1,0,22,12.5,26,26,1,0,0,3,1,0,0,0,0,0,0,0,4.136286231168867,20,0,0,80,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,41,1,1,1,18,0,1,13,0,4,0,0,malicious
55,0,3,10,9,19,11.666666666666666,37,37,3,0,0,3,0,0,0,0,0,0,0,0,4.182934204465842,30,3,0,80,1,0,1,1,1,0,1,0,0,0,0,0,0,5,0,0,14,1,1,1,0,0,1,8,0,4,0,0,malicious
22,0,2,1,0,9,6.0,13,13,1,0,0,3,0,0,0,0,0,0,0,0,3.6635327548042547,14,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,65,1,1,2,2,0,0,6,0,9,0,1,malicious
51,1,3,10,9,25,10.333333333333334,33,33,3,0,0,3,1,0,0,0,0,0,0,0,4.149901018603955,30,0,0,80,1,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,154,1,1,1,15,0,39,5,0,3,0,0,malicious
30,0,3,1,0,10,6.333333333333333,21,21,2,0,0,3,0,0,0,0,0,0,0,0,4.056564762130955,21,0,0,80,1,0,1,0,0,0,1,0,0,0,0,0,0,23,0,0,41,1,1,1,7,0,8,8,0,3,0,0,malicious
29,0,3,1,0,9,6.0,20,20,2,0,0,3,0,0,0,0,0,0,0,0,4.1852301329094015,16,0,0,80,1,0,1,0,0,0,1,0,0,0,0,0,0,27,0,0,49,1,1,1,8,0,7,8,0,3,0,0,malicious
76,2,5,1,0,50,12.6,67,67,4,0,0,3,2,0,0,0,0,0,0,0,4.688120441812212,41,14,0,80,1,0,3,0,2,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
75,2,5,1,0,50,12.6,67,67,4,0,0,3,2,0,0,0,0,0,0,0,4.684946024604936,40,14,0,80,0,0,3,0,2,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
65,1,2,34,0,20,11.5,24,24,1,0,0,4,1,0,0,0,0,0,0,0,4.5669315217341815,27,19,0,80,0,0,0,0,1,0,1,0,0,0,0,0,0,9,0,0,19,1,1,1,21,0,2,2,0,20,0,0,malicious
70,0,2,25,0,11,6.5,14,14,2,0,1,6,0,0,1,0,0,23,1,0,4.184580925952706,37,0,0,80,0,0,0,0,1,0,2,1,0,0,0,1,0,5,0,0,10,1,1,2,5,0,2,4,0,1,0,0,malicious
40,0,2,21,8,8,5.5,12,12,2,0,0,5,0,0,0,0,0,0,0,0,3.8037016960573484,22,0,0,80,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,136,1,1,2,133,0,58,36,0,12,0,0,malicious
39,0,2,20,8,8,5.5,12,12,2,0,0,5,0,0,0,0,0,0,0,0,3.852727783453858,22,0,0,80,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,113,1,1,2,129,0,61,15,0,12,0,0,malicious
76,2,5,1,0,50,12.6,67,67,4,0,0,3,2,0,0,0,0,0,0,0,4.594104033552651,40,14,0,80,1,0,3,0,2,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
64,2,3,17,9,31,12.333333333333334,39,39,3,0,0,4,2,0,0,0,0,0,0,0,4.548533547037795,37,4,0,80,1,0,1,1,1,0,1,0,0,1,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
48,3,3,1,0,26,12.666666666666666,40,40,2,0,0,3,3,0,0,0,0,0,0,0,4.256866543182522,24,0,0,80,0,0,1,0,0,0,1,0,0,0,0,0,4,34,0,0,116,1,1,2,52,0,15,40,0,4,0,0,malicious
69,0,3,34,0,19,8.333333333333334,27,27,2,0,0,4,0,0,0,0,0,0,0,0,4.729415536545249,29,22,0,80,1,0,1,0,1,0,1,0,0,1,0,0,1,9,0,0,108,1,1,4,51,0,8,12,0,24,0,2,malicious
37,0,3,11,10,12,5.666666666666667,19,19,2,0,0,3,0,0,0,0,0,0,0,0,4.195675662809303,22,0,0,80,0,0,1,0,0,0,1,0,0,0,0,0,0,45,0,1,35,1,1,1,6,0,8,12,0,0,0,0,malicious
57,3,3,10,9,31,12.333333333333334,39,39,3,0,0,3,3,0,0,0,0,0,0,0,4.261857119048344,32,0,0,80,1,0,1,1,1,0,1,0,0,1,0,0,0,2,0,0,36,1,1,1,15,0,0,8,0,4,0,0,malicious
461,0,4,13,9,8,4.0,19,19,28,18,10,23,0,8,1,0,0,420,9,0,4.721413119161934,234,10,0,80,1,0,2,1,2,0,24,10,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
34,2,3,1,0,16,7.666666666666667,25,25,2,0,0,3,2,0,0,0,0,0,0,0,4.057476076289931,19,0,0,80,1,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,251,1,1,2,131,1,16,5,0,82,0,0,malicious
