,url_len,url_num_hyphens_dom,url_num_dom_token,url_path_len,url_filename_len,url_longest_dom_token_len,url_average_dom_token_len,url_tld,url_domain_len,url_hostname_len,url_num_dots,url_num_underscores,url_num_equals,url_num_slashes,url_num_dash,url_num_semicolon,url_num_at,url_num_percent,url_num_plus,url_query_len,url_num_query_para,url_ip_present,url_entropy,url_count_consonants,url_num_digits,url_chinese_present,url_port,html_num_tags('iframe'),html_num_tags('script'),html_num_tags('embed'),html_num_tags('object'),html_num_tags('div'),html_num_tags('head'),html_num_tags('body'),html_num_tags('form'),html_num_tags('a'),html_num_tags('small'),html_num_tags('span'),html_num_tags('input'),html_num_tags('applet'),html_num_tags('img'),html_num_tags('video'),html_num_tags('audio'),Result_v1
5241,32,2,2,7,6,21,12,1,25,25,1,0,0,3,2,0,0,0,0,0,0,0,4.099128821,22,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
5242,26,0,2,15,6,7,5,1,11,11,2,0,0,5,0,0,0,0,0,0,0,0,3.462135637,23,0,0,0,0,14,0,0,25,1,1,1,3,3,0,17,0,16,0,0,malicious
5243,55,0,5,28,0,8,4.6,1,27,27,4,0,0,6,1,0,0,0,0,0,0,0,4.102468274,31,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,malicious
5244,39,0,2,20,0,15,9,1,19,19,1,0,0,6,0,0,0,0,0,0,0,0,4.139071298,30,0,0,0,0,3,0,0,148,1,1,1,90,0,48,4,0,32,0,0,malicious
5245,34,2,3,10,9,16,7.333333333,1,24,24,3,0,0,3,2,0,0,0,0,0,0,0,4.168886995,24,0,0,0,0,2,0,0,41,1,1,1,18,0,1,13,0,4,0,0,malicious
5246,39,2,2,10,9,25,14,1,29,29,2,0,0,3,2,0,0,0,0,0,0,0,4.230358406,26,0,0,0,0,2,0,0,148,1,1,2,39,0,62,24,0,8,0,0,malicious
5247,30,2,2,1,0,25,14,1,29,29,1,0,0,3,2,0,0,0,0,0,0,0,4.090712554,20,0,0,0,0,2,0,0,148,1,1,2,39,0,62,24,0,8,0,0,malicious
5248,34,0,2,10,9,20,11.5,1,24,24,2,0,0,3,0,0,0,0,0,0,0,0,3.832446516,23,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
5249,25,0,2,1,0,20,11.5,1,24,24,1,0,0,3,0,0,0,0,0,0,0,0,3.605337797,17,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
5250,53,3,3,10,9,28,13.66666667,1,43,43,3,0,0,3,3,0,0,0,0,0,0,0,4.44441383,34,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
5251,44,3,3,1,0,28,13.66666667,1,43,43,2,0,0,3,3,0,0,0,0,0,0,0,4.390384597,28,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
5252,37,0,2,24,9,9,6,1,13,13,2,0,0,6,0,0,0,0,0,0,0,0,4.075480414,22,0,0,0,0,8,0,0,45,1,1,1,54,0,2,5,0,6,0,0,malicious
5253,59,0,3,37,28,14,6.666666667,1,22,22,3,0,0,4,0,0,0,0,0,0,0,0,4.212426461,42,0,0,0,0,0,0,0,3,1,1,1,0,0,0,3,0,2,0,0,malicious
5254,67,0,5,11,10,24,10.4,1,56,56,5,0,0,3,0,0,0,0,0,0,0,0,4.268344525,43,11,0,0,1,3,0,0,66,1,1,2,8,0,3,34,0,5,0,0,malicious
5255,70,0,2,61,15,5,4,1,9,9,4,1,0,7,0,0,0,0,0,0,0,0,4.086479548,46,0,0,0,0,11,0,0,17,1,1,1,5,0,4,12,0,3,0,0,malicious
5256,37,2,3,10,9,19,8.333333333,1,27,27,3,0,0,3,2,0,0,0,0,0,0,0,4.277871086,25,0,0,0,0,2,0,0,41,1,1,1,18,0,1,13,0,4,0,0,malicious
5257,43,2,3,10,9,25,10.33333333,1,33,33,3,0,0,3,2,0,0,0,0,0,0,0,4.24117596,29,0,0,0,0,2,0,0,148,1,1,2,39,0,62,24,0,8,0,0,malicious
5258,53,3,3,10,9,28,13.66666667,1,43,43,3,0,0,3,3,0,0,0,0,0,0,0,4.439037035,35,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
5259,61,0,2,44,10,13,8,1,17,17,2,0,0,8,1,0,0,0,0,0,0,0,4.264200095,39,0,0,0,0,0,0,0,4,1,1,1,0,0,0,4,0,2,0,0,malicious
5260,34,0,2,23,10,8,5,1,11,11,2,0,0,6,0,0,0,0,0,0,0,0,4.064354625,23,1,0,0,0,0,0,0,2,1,1,1,0,0,0,2,0,1,0,0,malicious
5261,34,0,2,23,10,8,5,1,11,11,2,0,0,6,0,0,0,0,0,0,0,0,4.064354625,23,1,0,0,0,0,0,0,2,1,1,1,0,0,0,7,0,1,0,0,malicious
5262,34,0,2,23,10,8,5,1,11,11,2,0,0,6,0,0,0,0,0,0,0,0,4.064354625,23,1,0,0,0,0,0,0,3,1,1,1,0,0,0,4,0,1,0,0,malicious
5263,24,0,2,15,6,5,4,1,9,9,2,0,0,5,0,0,0,0,0,0,0,0,3.519247563,21,0,0,0,0,14,0,0,25,1,1,1,3,3,0,17,0,16,0,0,malicious
5264,24,0,2,13,0,8,5,1,11,11,1,0,0,6,0,0,0,0,0,0,0,0,3.765319531,17,0,0,0,0,0,0,0,3,1,1,1,0,0,0,4,0,1,0,0,malicious
5265,43,2,3,10,9,25,10.33333333,1,33,33,3,0,0,3,2,0,0,0,0,0,0,0,4.223981821,28,0,0,0,0,2,0,0,148,1,1,2,39,0,62,24,0,8,0,0,malicious
5266,18,0,2,4,0,10,6.5,1,14,14,1,0,0,4,0,0,0,0,0,0,0,0,3.92385619,13,1,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,2,0,0,malicious
5267,46,2,3,10,9,21,11.33333333,1,36,36,3,0,0,3,2,0,0,0,0,0,0,0,4.395923095,32,0,0,0,0,2,0,0,41,1,1,1,18,0,1,13,0,4,0,0,malicious
5268,40,1,3,10,9,22,9.333333333,1,30,30,3,0,0,3,1,0,0,0,0,0,0,0,4.280187699,28,0,0,0,0,2,0,0,41,1,1,1,18,0,1,13,0,4,0,0,malicious
5269,30,1,3,10,9,12,6,1,20,20,3,0,0,3,1,0,0,0,0,0,0,0,4.108869289,23,0,0,0,0,2,0,0,41,1,1,1,18,0,1,13,0,4,0,0,malicious
5270,42,2,2,17,9,21,12,1,25,25,2,0,0,4,2,0,0,0,0,0,0,0,4.22346519,29,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
5271,44,1,3,10,9,26,10.66666667,1,34,34,3,0,0,3,1,0,0,0,0,0,0,0,4.412098979,30,0,0,0,0,2,0,0,36,1,1,1,15,0,0,8,0,4,0,0,malicious
5272,35,1,3,1,0,26,10.66666667,1,34,34,2,0,0,3,1,0,0,0,0,0,0,0,4.324309453,24,0,0,0,0,2,0,0,36,1,1,1,15,0,0,8,0,4,0,0,malicious
5273,45,1,2,10,9,31,17,1,35,35,2,0,0,3,1,0,0,0,0,0,0,0,4.178128653,31,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
5274,32,0,2,12,11,15,9.5,1,20,20,2,0,0,3,0,0,0,0,0,0,0,0,4.13418372,15,16,0,0,0,23,0,0,63,1,1,1,9,0,21,9,0,5,0,0,malicious
5275,43,1,3,18,9,17,7.666666667,1,25,25,3,0,0,4,1,0,0,0,0,0,0,0,4.313911371,30,0,0,0,0,2,0,0,41,1,1,1,18,0,1,13,0,4,0,0,malicious
5276,38,2,3,1,0,22,11.66666667,1,37,37,2,0,0,3,2,0,0,0,0,0,0,0,4.358085318,26,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
5277,47,2,3,10,9,22,11.66666667,1,37,37,3,0,0,3,2,0,0,0,0,0,0,0,4.395923095,32,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
5278,47,2,3,10,9,22,11.66666667,1,37,37,3,0,0,3,2,0,0,0,0,0,0,0,4.388101705,33,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
5279,34,1,3,9,0,17,7.666666667,1,25,25,2,0,0,4,1,0,0,0,0,0,0,0,4.161953224,23,0,0,0,0,2,0,0,41,1,1,1,18,0,1,13,0,4,0,0,malicious
5280,37,1,2,8,0,25,14,1,29,29,1,0,0,4,1,0,0,0,0,0,0,0,4.10231254,26,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
5281,63,0,2,48,45,11,7,1,15,15,2,0,0,4,0,0,0,4,0,0,0,0,4.421986071,33,8,0,0,0,25,0,0,49,1,1,2,12,0,12,28,0,1,0,0,malicious
5282,21,1,2,1,0,17,9.5,1,20,20,1,0,0,3,1,0,0,0,0,0,0,0,3.9677201,17,0,0,0,2,25,0,0,82,1,1,1,12,0,15,17,0,1,0,0,malicious
5283,46,1,2,17,9,25,14,1,29,29,2,0,0,4,1,0,0,0,0,0,0,0,4.240546067,32,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
5284,44,0,2,17,9,23,13,1,27,27,2,0,0,4,0,0,0,0,0,0,0,0,4.217374036,31,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
5285,34,0,2,7,6,23,13,1,27,27,1,0,0,3,0,0,0,0,0,0,0,0,4.121267947,25,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
5286,35,1,3,1,0,21,10.66666667,1,34,34,2,0,0,3,1,0,0,0,0,0,0,0,4.173373988,23,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,malicious
5287,26,0,3,1,0,16,7.666666667,1,25,25,2,0,0,3,0,0,0,0,0,0,0,0,3.917626444,22,0,0,0,0,1,0,0,28,1,1,0,23,0,9,0,0,0,0,0,malicious
5288,36,2,3,7,0,21,9,1,29,29,2,0,0,4,2,0,0,0,0,0,0,0,4.257319115,22,1,0,0,0,24,0,0,174,1,1,5,219,0,34,22,0,31,0,0,malicious
5289,36,2,3,7,0,21,9,1,29,29,2,0,0,4,2,0,0,0,0,0,0,0,4.317052925,23,1,0,0,0,24,0,0,174,1,1,5,219,0,34,22,0,31,0,0,malicious
5290,24,0,3,1,0,14,7,1,23,23,2,0,0,3,0,0,0,0,0,0,0,0,4.007048828,19,1,0,0,0,15,0,0,175,1,1,5,219,0,34,22,0,31,0,0,malicious
5291,78,0,2,62,8,12,7.5,1,16,16,2,0,0,7,1,0,0,0,0,0,0,0,4.739131977,41,20,0,0,0,0,0,0,3,1,0,2,0,0,0,3,0,0,0,0,malicious
5292,39,0,2,23,0,12,7.5,1,16,16,1,0,0,8,1,0,0,0,0,0,0,0,3.977164054,26,0,0,0,0,0,0,0,3,1,0,2,0,0,0,3,0,0,0,0,malicious
5293,24,1,3,1,0,15,7,1,23,23,2,0,0,3,1,0,0,0,0,0,0,0,3.993730584,20,0,0,0,0,9,0,0,14,1,1,0,0,0,0,0,0,0,0,0,malicious
5294,34,1,3,0,0,21,10.66666667,1,34,34,2,0,0,2,1,0,0,0,0,0,0,0,4.175188483,23,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,malicious
5295,52,2,2,14,5,28,15.5,1,32,32,1,0,1,4,2,0,0,0,0,5,1,0,4.316889089,30,0,0,0,0,5,0,0,134,1,1,2,189,0,125,6,0,0,0,0,malicious
5296,33,2,2,1,0,28,15.5,1,32,32,1,0,0,3,2,0,0,0,0,0,0,0,4.23418372,21,0,0,0,0,5,0,0,134,1,1,2,189,0,125,6,0,0,0,0,malicious
5297,45,0,5,17,0,10,4.8,1,28,28,4,0,0,5,2,0,0,0,0,0,0,0,4.66439543,20,10,0,0,0,5,0,0,9,1,1,1,2,0,0,3,0,1,0,0,malicious
5298,17,1,3,0,0,9,5,1,17,17,2,0,0,2,1,0,0,0,0,0,0,0,3.73366069,18,0,0,0,0,3,0,0,251,1,1,2,131,1,16,5,0,82,0,0,malicious
5299,18,1,3,1,0,9,5,1,17,17,2,0,0,3,1,0,0,0,0,0,0,0,3.719294526,18,0,0,0,0,3,0,0,251,1,1,2,131,1,16,5,0,82,0,0,malicious
5300,49,1,2,23,22,23,12.5,1,26,26,2,2,0,3,1,0,0,0,0,0,0,0,4.806059751,24,12,0,0,0,4,0,0,13,2,1,1,1,0,0,2,0,1,0,0,malicious
5301,49,1,2,23,22,23,12.5,1,26,26,2,2,0,3,1,0,0,0,0,0,0,0,4.819303391,24,12,0,0,0,4,0,0,13,2,1,1,1,0,0,2,0,1,0,0,malicious
5302,35,1,6,1,0,13,4.833333333,1,34,34,5,0,0,3,1,0,0,0,0,0,0,0,4.03676229,22,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,malicious
5303,36,1,3,11,10,17,7.666666667,1,25,25,3,0,0,3,1,0,0,0,0,0,0,0,4.21411372,25,1,0,0,3,36,0,0,162,1,1,4,213,0,35,17,0,31,0,0,malicious
5304,35,1,3,10,9,17,7.666666667,1,25,25,3,0,0,3,1,0,0,0,0,0,0,0,4.268719696,24,1,0,0,3,36,0,0,168,1,1,5,214,0,36,35,0,31,0,0,malicious
5305,38,1,3,13,12,17,7.666666667,1,25,25,3,0,0,3,1,0,0,0,0,0,0,0,4.17271488,26,1,0,0,3,36,0,0,162,1,1,5,213,0,35,18,0,31,0,0,malicious
5306,33,1,3,8,7,17,7.666666667,1,25,25,3,0,0,3,1,0,0,0,0,0,0,0,4.241102309,23,1,0,0,3,35,0,0,173,1,1,5,217,0,36,22,0,31,0,0,malicious
5307,26,1,3,1,0,17,7.666666667,1,25,25,2,0,0,3,1,0,0,0,0,0,0,0,4.116299606,18,1,0,0,3,35,0,0,173,1,1,5,217,0,36,22,0,31,0,0,malicious
5308,31,0,2,13,7,14,8.5,1,18,18,2,0,0,4,0,0,0,0,0,0,0,0,3.921444041,20,0,0,0,0,23,0,0,47,1,1,3,12,0,12,34,0,1,0,0,malicious
5309,15,1,2,0,0,12,7,1,15,15,1,0,0,2,1,0,0,0,0,0,0,0,3.708132065,12,0,0,0,1,22,0,0,133,1,1,1,100,0,43,3,0,0,0,0,malicious
5310,23,1,2,8,7,12,7,1,15,15,2,0,0,3,1,0,0,0,0,0,0,0,3.824533407,17,0,0,0,1,22,0,0,133,1,1,1,100,0,43,3,0,0,0,0,malicious
5311,15,0,3,1,0,7,4,1,14,14,2,0,0,3,0,0,0,0,0,0,0,0,3.788754914,14,1,0,0,0,3,0,0,34,1,0,1,11,0,11,3,0,0,0,0,malicious
5312,15,0,2,11,10,2,1.5,1,4,4,1,0,0,3,0,0,0,0,0,0,0,0,3.501397825,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
5313,31,0,3,1,0,19,9.333333333,0,30,30,2,0,0,3,0,0,0,0,0,0,0,0,3.938496449,22,0,0,0,1,10,0,0,17,2,2,0,3,0,0,0,0,2,0,0,malicious
5314,194,0,2,48,18,16,10,0,21,21,3,1,1,6,0,0,0,0,0,124,1,0,5.751897781,132,22,0,0,0,13,0,0,76,1,1,2,186,0,70,38,0,2,0,0,malicious
5315,36,1,2,13,9,19,11,0,23,23,2,0,0,4,1,0,0,0,0,0,0,0,4.243300369,27,0,0,0,0,4,0,0,14,1,1,1,0,0,2,5,0,2,0,0,malicious
5316,23,1,2,10,9,10,6,0,13,13,2,0,0,3,1,0,0,0,0,0,0,0,4.123231429,19,0,0,0,0,0,0,0,5,1,1,1,0,0,2,5,0,0,0,0,malicious
5317,134,0,2,26,12,18,10.5,1,22,22,2,2,2,4,0,0,0,0,0,85,2,0,5.456243621,81,16,0,0,0,13,0,0,219,1,1,2,496,0,156,2,0,12,0,0,malicious
5318,21,1,2,5,0,12,7.5,1,16,16,1,0,0,4,1,0,0,0,0,0,0,0,3.86643315,18,0,0,0,0,3,0,0,251,1,1,2,131,1,16,5,0,82,0,0,malicious
5319,34,2,3,7,6,19,8.333333333,1,27,27,3,0,0,3,2,0,0,0,0,0,0,0,4.368042423,22,2,0,0,0,6,0,0,48,1,2,1,38,0,28,4,0,1,0,0,malicious
5320,31,0,2,7,6,20,11.5,1,24,24,1,0,0,3,0,0,0,0,0,0,0,0,4.172989963,24,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
5321,37,1,2,18,9,15,9,1,19,19,2,0,0,4,1,0,0,0,0,0,0,0,4.341310041,26,0,0,0,0,2,0,0,147,1,1,2,39,0,61,23,0,8,0,0,malicious
5322,23,1,2,1,0,18,10.5,1,22,22,1,0,0,3,1,0,0,0,0,0,0,0,4.056564762,16,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
5323,27,1,2,8,7,15,9,1,19,19,1,0,0,3,1,0,0,0,0,0,0,0,4.15029266,20,0,0,0,0,2,0,0,147,1,1,2,39,0,61,23,0,8,0,0,malicious
5324,55,3,2,10,9,41,22,1,45,45,2,0,0,3,3,0,0,0,0,0,0,0,4.193095352,35,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
5325,46,3,2,1,0,41,22,1,45,45,1,0,0,3,3,0,0,0,0,0,0,0,4.108705039,29,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
5326,30,2,2,1,0,25,14,1,29,29,1,0,0,3,2,0,0,0,0,0,0,0,3.959057082,18,0,0,0,0,2,0,0,41,1,1,1,18,0,1,13,0,4,0,0,malicious
5327,76,0,5,48,0,10,4.8,1,28,28,4,0,0,6,0,0,0,0,0,0,0,0,4.630064079,35,31,0,0,0,13,0,0,114,1,1,0,1,0,12,16,0,10,0,0,malicious
5328,105,0,3,92,9,5,3.666666667,1,13,13,4,0,0,7,0,0,0,0,0,0,0,0,4.915671912,62,14,0,0,0,0,0,0,2,1,1,1,0,0,0,4,0,3,0,0,malicious
5329,105,0,3,92,9,5,3.666666667,1,13,13,4,0,0,7,0,0,0,0,0,0,0,0,4.960054379,57,24,0,0,0,0,0,0,2,1,1,1,0,0,0,4,0,3,0,0,malicious
5330,105,0,3,92,9,5,3.666666667,1,13,13,4,0,0,7,0,0,0,0,0,0,0,0,4.914070367,65,16,0,0,0,0,0,0,2,1,1,1,0,0,0,4,0,3,0,0,malicious
5331,45,0,5,17,0,10,4.8,1,28,28,4,0,0,5,2,0,0,0,0,0,0,0,4.770352642,20,10,0,0,0,5,0,0,9,1,1,1,2,0,0,3,0,1,0,0,malicious
5332,31,2,2,10,9,17,10,1,21,21,2,0,0,3,2,0,0,0,0,0,0,0,4.057855989,22,0,0,0,0,2,0,0,41,1,1,1,18,0,1,13,0,4,0,0,malicious
5333,23,2,2,1,0,17,10.5,1,22,22,1,0,0,3,2,0,0,0,0,0,0,0,3.84566315,16,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,malicious
5334,36,0,2,24,10,8,5.5,1,12,12,3,0,0,5,0,0,0,0,0,0,0,0,4.257298596,22,1,0,0,0,5,0,0,83,1,1,1,7,0,10,9,0,3,0,0,malicious
5335,20,1,2,9,8,7,5,1,11,11,2,0,0,3,1,0,0,0,0,0,0,0,3.602316559,16,0,0,0,0,17,0,0,45,1,1,2,29,0,3,11,0,8,0,0,malicious
5336,18,0,3,1,0,9,5,1,17,17,2,0,0,3,0,0,0,0,0,0,0,0,3.589275071,16,0,0,0,0,13,0,0,114,1,1,0,1,0,12,16,0,10,0,0,malicious
5337,21,0,3,1,0,11,6,1,20,20,2,0,0,3,0,0,0,0,0,0,0,0,3.743982154,15,0,0,0,0,7,0,0,16,1,1,1,2,0,11,5,0,2,0,0,malicious
5338,33,2,2,1,0,28,15.5,1,32,32,1,0,0,3,2,0,0,0,0,0,0,0,4.215311532,22,0,0,0,0,3,0,0,165,1,1,3,215,0,35,8,0,26,0,0,malicious
5339,52,0,2,33,17,15,9,1,19,19,2,0,1,5,0,0,0,0,0,0,0,0,4.498766092,32,1,0,0,0,4,0,0,90,1,1,2,29,0,57,24,0,12,0,0,malicious
5340,33,0,2,13,9,16,9.5,1,20,20,2,0,0,4,0,0,0,0,0,0,0,0,4.046439345,23,0,0,0,0,3,0,0,5,1,1,1,0,0,2,2,0,1,0,0,malicious
5341,37,0,4,1,0,18,8.25,1,36,36,3,0,0,3,0,0,0,0,0,0,0,0,4.100921675,23,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
5342,25,0,3,1,0,12,7.333333333,1,24,24,2,0,0,3,0,0,0,0,0,0,0,0,4.116729297,17,0,0,0,0,2,0,0,21,1,1,2,1,0,0,4,0,2,0,0,malicious
5343,37,0,4,1,0,18,8.25,1,36,36,3,0,0,3,0,0,0,0,0,0,0,0,4.157650874,24,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
5344,227,0,2,178,165,7,5,1,11,11,1,3,3,5,4,0,0,0,0,37,1,0,5.513199381,130,48,0,0,0,1,0,0,46,1,1,0,4,0,1,0,0,6,0,0,malicious
5345,50,0,2,37,0,10,6,1,13,13,1,1,0,7,0,0,0,0,0,0,0,0,4.251476307,31,0,0,0,0,5,0,0,20,1,1,1,0,0,0,14,0,16,0,0,malicious
5346,35,0,2,20,9,11,7,1,15,15,2,0,0,6,0,0,0,0,0,0,0,0,4.189238256,23,0,0,0,0,1,0,0,25,1,1,7,14,0,0,22,0,23,0,0,malicious
5347,27,2,2,1,0,22,12.5,1,26,26,1,0,0,3,2,0,0,0,0,0,0,0,4.104302932,18,0,0,0,0,2,0,0,41,1,1,1,18,0,1,13,0,4,0,0,malicious
5348,14,0,2,1,0,10,6,1,13,13,1,0,0,3,0,0,0,0,0,0,0,0,3.689703732,11,0,0,0,0,7,0,0,332,1,1,2,4,0,1,6,0,140,0,0,malicious
5349,47,0,2,31,12,12,7.5,1,16,16,2,0,0,6,0,0,0,0,0,0,0,0,4.043709206,27,0,0,0,1,4,0,0,19,0,0,0,2,0,4,2,0,5,0,0,malicious
5350,38,2,3,11,10,19,8.333333333,1,27,27,3,0,0,3,2,0,0,0,0,0,0,0,4.072424141,25,0,0,0,0,2,0,0,40,1,1,1,21,0,23,2,0,6,0,0,malicious
5351,47,1,3,24,23,15,7,1,23,23,4,0,0,3,3,0,0,0,0,0,0,0,4.182779113,31,0,0,0,0,1,0,0,22,1,1,1,14,0,9,13,0,1,0,0,malicious
5352,49,0,4,20,12,13,6.5,1,29,29,4,0,0,4,0,0,0,0,0,0,0,0,4.005678976,32,0,0,0,0,3,0,0,2,1,1,0,0,0,1,0,0,1,0,0,malicious
5353,26,0,2,10,2,12,7.5,1,16,16,1,0,0,4,0,0,0,0,0,0,0,0,3.960320255,19,0,0,0,0,4,0,0,18,1,1,1,4,0,0,3,0,1,0,0,malicious
5354,22,2,2,1,0,17,10,1,21,21,1,0,0,3,2,0,0,0,0,0,0,0,3.745406426,15,0,0,0,0,2,0,0,41,1,1,1,18,0,1,13,0,4,0,0,malicious
5355,42,0,2,32,9,6,4.5,1,10,10,3,0,0,5,0,0,0,0,0,0,0,0,4.070857997,26,0,0,0,1,5,0,0,34,1,1,0,71,0,4,0,0,3,0,0,malicious
5356,77,0,4,63,0,3,2.75,0,14,14,3,0,0,13,0,0,0,0,0,0,0,1,4.328268497,38,11,0,0,0,0,0,0,7,1,1,1,2,2,0,5,0,2,0,0,malicious
5357,77,0,4,61,10,6,3.25,1,16,16,5,0,1,8,1,0,0,0,0,0,0,0,4.570773007,45,2,0,0,1,7,0,0,53,1,2,3,49,0,3,5,0,9,0,0,malicious
5358,77,0,4,61,10,6,3.25,1,16,16,5,0,1,8,1,0,0,0,0,0,0,0,4.570773007,45,2,0,0,1,7,0,0,55,1,2,3,49,0,2,5,0,9,0,0,malicious
5359,96,0,4,61,10,6,3.25,1,16,16,5,2,1,8,1,0,0,0,0,18,0,0,4.768463515,55,2,0,0,1,7,0,0,55,1,2,3,49,0,2,5,0,9,0,0,malicious
5360,45,0,2,24,10,17,10,1,21,21,2,0,0,5,0,0,0,0,0,0,0,0,4.012942096,33,0,0,0,0,9,0,0,18,1,1,1,0,0,3,2,0,3,0,0,malicious
5361,30,0,2,10,9,16,9.5,1,20,20,2,0,0,3,0,0,0,0,0,0,0,0,4.060574475,22,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
5362,108,1,6,23,0,56,13.33333333,1,85,85,5,0,0,5,1,0,0,0,0,0,0,0,4.624010433,54,13,0,0,0,4,0,0,34,1,1,1,1,0,1,21,0,5,0,0,malicious
5363,29,2,2,6,5,19,11,1,23,23,1,0,0,3,2,0,0,0,0,0,0,0,4.384795487,20,0,0,0,0,3,0,0,0,1,1,1,0,0,0,1,0,1,0,0,malicious
5364,105,0,4,61,10,6,3.25,1,16,16,5,2,1,8,1,0,0,0,0,27,0,0,4.726418821,62,2,0,0,1,7,0,0,53,1,2,3,49,0,3,5,0,9,0,0,malicious
5365,67,0,4,51,0,6,3.25,1,16,16,4,0,1,8,1,0,0,0,0,0,0,0,4.521698595,39,1,0,0,1,6,0,0,70,1,2,2,52,0,1,15,0,12,0,0,malicious
5366,33,0,2,20,10,9,6,1,13,13,2,0,0,5,0,0,0,0,0,0,0,0,4.006198333,24,0,0,0,0,9,0,0,29,1,1,1,2,1,13,3,0,4,1,0,malicious
5367,30,0,3,14,9,9,4.666666667,1,16,16,3,0,0,4,0,0,0,0,0,0,0,0,4.087567555,20,0,0,0,0,11,0,0,52,1,1,1,22,0,16,3,0,0,0,0,malicious
5368,134,0,3,15,10,9,4.666666667,1,16,16,3,1,4,4,1,0,0,0,0,102,2,0,4.878557162,46,53,0,0,0,9,0,0,60,1,1,1,24,0,22,5,0,0,0,0,malicious
5369,31,0,3,15,10,9,4.666666667,1,16,16,3,0,0,4,0,0,0,0,0,0,0,0,4.030436395,23,0,0,0,0,10,0,0,52,1,1,1,22,0,16,0,0,1,0,0,malicious
5370,32,0,3,16,11,9,4.666666667,1,16,16,3,0,0,4,0,0,0,0,0,0,0,0,4.189123052,23,0,0,0,0,14,0,0,61,1,1,1,22,0,16,9,0,0,0,0,malicious
5371,14,0,3,1,0,6,3.666666667,1,13,13,2,0,0,3,0,0,0,0,0,0,0,0,3.558518613,11,0,0,0,0,7,0,0,22,1,1,1,20,1,7,4,0,4,0,0,malicious
5372,85,0,2,74,9,7,5,1,11,11,2,0,0,11,1,0,0,0,0,0,0,0,4.262195362,58,0,0,0,0,7,0,0,22,1,1,2,19,0,2,18,0,1,0,0,malicious
5373,63,0,2,52,9,7,5,1,11,11,2,0,0,9,1,0,0,0,0,0,0,0,4.177247889,43,0,0,0,0,7,0,0,22,1,1,2,19,0,2,18,0,1,0,0,malicious
5374,97,2,2,79,8,14,8.5,1,18,18,2,0,0,5,2,0,0,0,0,0,0,0,4.547054391,36,48,0,0,0,1,0,0,2,1,2,1,1,0,0,2,0,1,0,0,malicious
5375,33,0,3,18,0,8,4.333333333,1,15,15,2,0,0,6,1,0,0,0,0,0,0,0,3.806198333,24,0,0,0,0,5,0,0,33,1,1,1,1,0,26,10,0,2,0,0,malicious
5376,98,2,2,80,9,14,8.5,1,18,18,2,0,0,5,2,0,0,0,0,0,0,0,4.672226267,37,48,0,0,0,3,0,0,4,1,1,1,0,0,0,3,0,1,0,0,malicious
5377,74,0,2,63,9,7,5,1,11,11,2,0,0,10,1,0,0,0,0,0,0,0,4.253655591,51,0,0,0,0,7,0,0,22,1,1,2,19,0,2,18,0,1,0,0,malicious
